id,title,tipo,icon,anclajes,lastUpdated,plazas,geometry
"1497,Tomás Higuera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8657919385241297,41.64312021410767]"""
"1499,IES Francisco Grande Covián,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8625843632927662,41.64239276027384]"""
"198,Ricardo del Arco,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8760108285955426,41.65959172406025]"""
"1302,Calle Estación,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8718458882103496,41.65887687249355]"""
"286,Plaza Jesus,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8712998155056823,41.65811964678731]"""
"390,Puente Hierro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.8710892342408434,41.65441089691168]"""
"219,Saica,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.87125159814494,41.66990706528723]"""
"1551,Fernando el Católico,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8978748745736566,41.63767470703483]"""
"1548,CEIP Recarte y Ornat,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9022525499288901,41.644195360456784]"""
"1165,Entrada,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8627338638036434,41.65698120961757]"""
"232,Plaza España,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8803220777697656,41.6521658416666]"""
"2,Colegio Publico Enrique Iranzo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8981500968336619,41.69267885520919]"""
"648,AVV Parque Goya,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8731826355260901,41.68449479790327]"""
"544,Colegio Cristo Rey Escolapios,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8700921791233933,41.68723762340114]"""
"1572,Colegio Calasancio,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8891907454849098,41.63929260910655]"""
"1790,Aurora,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8645581520848212,41.664014458772066]"""
"532,CEPI ESPARTIDERO,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,24,2025-04-22T23:05:49,48,""[-0.8225800450070608,41.669636140746654]"""
"1964,Avenida 21 de Junio,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9576134673632017,41.62558254062978]"""
"1954,Pascual Blanco Piquero,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.9422264134838594,41.636108696915684]"""
"548,CEIP JERÓNIMO BLANCAS 2015,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,6,2025-04-22T23:05:49,12,""[-0.9293195266099988,41.64121773147152]"""
"1377,Donantes de Sangre,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9011283626506196,41.65289328867227]"""
"1901,La Kentya,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9182808490132468,41.64065223681009]"""
"914,Playas del Ebro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,24,""[-0.9130779379482483,41.6676030556679]"""
"1911,Foratata,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9106589598085203,41.62609576900276]"""
"1712,Margarita Xirgu,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8915572995329608,41.678110007039486]"""
"336,Hospital Militar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,4,""[-0.905765226705567,41.63086611237461]"""
"54,Jardines de Al Andalus,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9120250527765624,41.63997169907677]"""
"465,Duquesa Villahermosa 129,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9104531142459112,41.64537694497988]"""
"1629,IES Jerónimo Zurita,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9096388723545431,41.64414963113033]"""
"689,Gimnasio aire libre Rosales del canal,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9471311587837775,41.64028251577705]"""
"1883,Plaza Inmaculada,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9303813605914243,41.639500580668866]"""
"2026,Centro Salud Bombarda,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9171559596439522,41.6531767835883]"""
"2029,Valcarreres,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8849536305095088,41.65102322810385]"""
"2091,Mediana Asalto,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8705299343579349,41.64969618139791]"""
"2092,Manuela Sancho,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8719482862728207,41.64964452850732]"""
"2212,Camino del Pilón 135,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9406876157407386,41.658640835456644]"""
"1655,Cuarte,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8914781591668297,41.62875577496058]"""
"2228,Francisco de Quevedo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8635683260361048,41.641021348724045]"""
"1646,El Corazón Verde,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8911461272527692,41.63153330780729]"""
"477,Parada Tranvia Mago de Oz,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9360208397782293,41.62486176644854]"""
"1656,Cuarte,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8920834950270339,41.62796739101857]"""
"1941,La Lista De Schindler,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9326523282188491,41.624917765020335]"""
"609,CDM Miralbueno,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.9400174587899474,41.66107153916489]"""
"2074,Polideportivo Salesianos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9021601851043983,41.64449984590955]"""
"2225,Peña Oroel,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8735099596396936,41.663662059822016]"""
"2005,C.E.I:P. Hispanidad,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9210196504413343,41.64621456819232]"""
"1825,Plaza de Bámbola,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9173155035576424,41.62323377073344]"""
"1628,Avda Juan Carlos I,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,10,2025-04-22T23:05:49,20,""[-0.909052936273935,41.64309628698632]"""
"1697,Pablo Gargallo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.897001307770894,41.660226480183184]"""
"744,Camino del Pilón,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.934981188507726,41.658990753751375]"""
"1771,Jose Luis Lacruz Berdejo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8722029860289575,41.67265914219031]"""
"2041,Malpica,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.7770333760689878,41.64660240625315]"""
"1831,Camino El Pilon,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.9426645497556209,41.65872908465898]"""
"2049,Colegio Publico Parque Venecia,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8760005504063059,41.615572926275334]"""
"2052,CEIP Calixto Ariño,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,4,2025-04-22T23:05:49,8,""[-0.8708648625269613,41.636375980555954]"""
"1717,Octavio Paz,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8927116077031112,41.67535539167922]"""
"2053,C.E.I.P. Maria Zambrano,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8769959547962903,41.618716295386115]"""
"2054,C.E.I.P. María Zambrano,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,12,2025-04-22T23:05:49,12,""[-0.8771031660435934,41.618654171261866]"""
"2055,C.E.I.P. María Zambrano,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,30,2025-04-22T23:05:49,30,""[-0.8769281441413593,41.618036127669036]"""
"1858,Lagos de Millares,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9326807902242591,41.64975285348766]"""
"1772,Alberto Casañal,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8753845220751356,41.67194698366346]"""
"1968,Catedral de Santiago,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9633982264820113,41.62912281270088]"""
"1870,Peron,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9249046223909401,41.650736495732744]"""
"1871,Teodora Lamadrid,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9226712152294689,41.6506129476843]"""
"809,Centro de Urbanismo Sostenible,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,9,2025-04-22T23:05:49,9,""[-0.9367333158080561,41.62167461444936]"""
"1891,Jupiter,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9345878219122356,41.637015150105476]"""
"1118,CEIP San Jorge,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,10,2025-04-22T23:05:49,20,""[-0.9251365052038286,41.614095309521424]"""
"1935,Desayuno con Diamantes,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9303823132929512,41.621908385382774]"""
"1885,Procion,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9279448926494309,41.63791996737223]"""
"1849,Acacias,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9313277558571265,41.65815640888647]"""
"1942,Cantando Bajo la Lluvia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9297647115756811,41.623599217982694]"""
"1943,Cantando Bajo la Lluvia,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9268851809554693,41.62263792205412]"""
"2082,IES Blecua,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8788178292486022,41.62482352775961]"""
"2090,IES Don Pedro de Luna,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8726166323540997,41.65256461393164]"""
"2105,Cogullada 2,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8626661253028084,41.674306436093104]"""
"2215,Elvira Hidalgo 18,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8900298846284073,41.64931098598501]"""
"2223,CEIP Tío Jorge,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,8,2025-04-22T23:05:49,16,""[-0.8751610170420984,41.66220763325935]"""
"2222,Parking Sur Expo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,15,2025-04-22T23:05:49,30,""[-0.9089881422570381,41.66139491618693]"""
"1977,Justo Dorado Castro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8367494192492037,41.66682562529236]"""
"1928,Doctor Mabuse,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.9242636221129257,41.618960751886256]"""
"2103,Palacio Congresos 2,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9073791476505133,41.669422858481774]"""
"2010,Andrés Vicente,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.913573405050598,41.64809676172875]"""
"330,Bulevar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8928755862025807,41.643034640999325]"""
"1354,Alar del Rey,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8868602372149632,41.64276485051536]"""
"569,Plaza del Portillo,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8920457614786439,41.65566778879868]"""
"1701,San Blas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.886153994021318,41.65639564973516]"""
"811,Puente Almozara - Ranillas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,4,""[-0.8898360594758042,41.66276167279903]"""
"1733,Vicente Aleixandre,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8840216715967688,41.67240875453578]"""
"1723,García Abril,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8863422147320321,41.678170135754726]"""
"862,Edificio Betancourt,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,9,2025-04-22T23:05:49,18,""[-0.8854615151190881,41.68338873423427]"""
"2064,El Chiringuito de Constitución,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.8808698995453832,41.6475321987881]"""
"2065,Vía Verde,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.9152240387108327,41.6219339934963]"""
"2066,Vía Verde,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.9199700370999354,41.61658377586739]"""
"1586,Parqu de la Memoria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8786670171924271,41.63353179047662]"""
"1587,Parque de la Memoria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8785869342726946,41.633745971009986]"""
"831,Guardería Santa María del Pilar,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.877718514687694,41.637708820298705]"""
"188,Esquina Pº Las Damas,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8829896631700369,41.643966413530066]"""
"1974,Norte,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8316726318530713,41.67003222101969]"""
"1094,Puerta Agustinos,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8823785191532842,41.64040705139398]"""
"1436,San Vicente Mártir,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8808264991133509,41.64504908433799]"""
"1178,CEIP Gascón y Marín,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8782550678383587,41.64927254424188]"""
"625,Don Juan de Aragón,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,2,2025-04-22T23:05:49,4,""[-0.874811428894909,41.65332389009823]"""
"561,Salida Peatonal Norte Parking Cesar Augusto,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8836010290035691,41.65549557521505]"""
"1265,Blas Ubide,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8793985362620601,41.66212693954145]"""
"170,Colegio Publico Hermanos Marx,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,7,2025-04-22T23:05:49,14,""[-0.8833128700265731,41.67749215842296]"""
"436,Colegio Publico Maria Moliner,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8738245421086096,41.63319937223716]"""
"210,Colegio Publico Tomás Alvira,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,5,2025-04-22T23:05:49,10,""[-0.8671469408309488,41.63979717181887]"""
"750,Pabellón Principe Felipe,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,7,2025-04-22T23:05:49,14,""[-0.8671682701737411,41.63644219969808]"""
"835,Florentino Ballesteros,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8676459963877642,41.644464960725]"""
"393,Plaza Herrera de los Navarros,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,4,2025-04-22T23:05:49,8,""[-0.8693038154470527,41.653386918107586]"""
"714,CDM Alberto Maestro,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8655741540159355,41.64974646574847]"""
"288,Colegio Publico Hilarion Gimeno,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.8680088645942088,41.65907970210178]"""
"1765,Antonio Ubieto,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,6,2025-04-22T23:05:49,12,""[-0.8714252004612335,41.67814829586582]"""
"1758,Los Leñadores,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,8,2025-04-22T23:05:49,16,""[-0.8728564750375561,41.6854257129358]"""
"1232,Facultad de Veterinaria,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,6,""[-0.8605819774324664,41.63449345693491]"""
"1163,Entrada calle Pierrette Gargallo de Anguera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,3,2025-04-22T23:05:49,6,""[-0.8630105713133046,41.65662489753644]"""
"1980,Nuevo Parque,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8616714059218361,41.69108596804497]"""
"6,Plaza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:49,10,""[-0.8311610439546288,41.66698924728709]"""
"1996,La Torre Outlet Zaragoza,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,16,2025-04-22T23:05:49,32,""[-0.9542433163548107,41.676301383028886]"""
"2018,Enjoy la Ribera,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,14,2025-04-22T23:05:49,14,""[-0.868835730630358,41.658145780293516]"""
"13,IES Pilar Lorengar,Cerrado,https://www.zaragoza.es/contenidos/iconos/aparcabici_recinto.png,8,2025-04-22T23:05:47,16,""[-0.8611007934151447,41.66017411919716]"""
"1280,Sobrarbe,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8738930647978788,41.66001623670434]"""
"16,Sin Nombre,Abierto,https://www.zaragoza.es/contenidos/iconos/aparcabici.png,5,2025-04-22T23:05:48,10,""[-0.8424363884864425,41.71689178392055]"""
